pnum;cvrnum;edunum;postalcode;municipalitycode;regioncode;regionyearofmeasurement;regionpopulation;approvalamount;currentamount;propensity;nearestfacilitykm;sectorcode;businesscode;employees;established;committeecode;municipalityyearofmeasurement;municipalitypopulation;avgcommutekm;employmentrate;employmentavailabilityrate;yearlydisposableincome;pubyear;liquidityratio;roi;solvencyratio;netturnover;grossprofit;equity;netresult;balance;currency
1003151998;63049611;1110;6270;550;1083;2019;1223894;10.0;0.0;0.0;1.8;172900.0;60.0;200.0;1917.0;61;2018;37398;25.6;73.4;75.7;204836.0;2019.0;109.51;13.2;44.3;2356400.0;703200.0;838000.0;167200.0;;DKK
1003151998;63049611;1205;6270;550;1083;2019;1223894;2.0;0.0;0.0;68.8;172900.0;60.0;200.0;1917.0;61;2018;37398;25.6;73.4;75.7;204836.0;2019.0;109.51;13.2;44.3;2356400.0;703200.0;838000.0;167200.0;;DKK
1002163401;63055417;92;3660;240;1084;2019;1848989;4.0;0.0;0.0;13.6;451120.0;60.0;10.0;1961.0;61;2018;43446;20.1;82.6;84.7;274867.0;2019.0;89.32;-6.0;8.3;;4351.0;1439.0;-978.0;;DKK
1002164366;63098817;1110;4400;326;1085;2019;837087;4.0;2.0;0.5;37.8;256200.0;60.0;50.0;1980.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;185.27;10.3;43.9;;60242.0;29075.0;5485.0;;DKK
1004670266;63098817;1110;4220;330;1085;2019;837087;3.0;1.0;0.333333333333333;17.6;256200.0;60.0;50.0;1980.0;61;2018;78985;30.2;72.0;74.9;216819.0;2019.0;185.27;10.3;43.9;;60242.0;29075.0;5485.0;;DKK
1004670254;63098817;1110;2610;101;1084;2019;1848989;2.0;0.0;0.0;12.9;256200.0;60.0;50.0;1980.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;185.27;10.3;43.9;;60242.0;29075.0;5485.0;;DKK
1002235755;63190918;1110;8520;751;1082;2019;1326913;2.0;1.0;0.5;10.1;139220.0;60.0;10.0;1980.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;173.85;17.5;44.8;;4444.0;2877.0;1103.0;;DKK
1003153382;63305014;1210;6000;621;1083;2019;1223894;1.0;0.0;0.0;92.2;467400.0;60.0;20.0;1964.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;639.05;6.0;83.5;;25132.0;123412.0;6945.0;;DKK
1003153369;63305014;1205;2600;161;1084;2019;1848989;1.0;0.0;0.0;13.1;467400.0;60.0;20.0;1964.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;639.05;6.0;83.5;;25132.0;123412.0;6945.0;;DKK
1002170109;63411914;1220;4200;326;1085;2019;837087;10.0;7.0;0.7;60.0;289900.0;60.0;200.0;1962.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;170.38;2.9;35.3;516045.0;115071.0;230512.0;-5841.0;;DKK
1002170109;63411914;1205;4200;326;1085;2019;837087;1.0;1.0;1.0;36.0;289900.0;60.0;200.0;1962.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;170.38;2.9;35.3;516045.0;115071.0;230512.0;-5841.0;;DKK
1002170109;63411914;1190;4200;326;1085;2019;837087;36.0;4.0;0.111111111111111;1.8;289900.0;60.0;200.0;1962.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;170.38;2.9;35.3;516045.0;115071.0;230512.0;-5841.0;;DKK
1001618063;63450715;1220;7850;791;1082;2019;1326913;4.0;2.0;0.5;43.6;222900.0;60.0;200.0;1955.0;61;2018;97084;24.2;76.0;78.1;229556.0;2019.0;106.61;6.4;38.3;507186.0;;141800.0;17075.0;;DKK
1001736237;63450715;1220;7130;766;1082;2019;1326913;2.0;2.0;1.0;36.5;222900.0;60.0;200.0;1955.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;106.61;6.4;38.3;507186.0;;141800.0;17075.0;;DKK
1001736237;63450715;1190;7130;766;1082;2019;1326913;1.0;1.0;1.0;19.3;222900.0;60.0;200.0;1955.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;106.61;6.4;38.3;507186.0;;141800.0;17075.0;;DKK
1003154122;63548715;1220;3600;219;1084;2019;1848989;2.0;2.0;1.0;25.5;108900.0;60.0;200.0;1958.0;61;2018;51203;20.8;79.0;81.0;262199.0;2019.0;161.79;8.1;70.7;1970789.0;692689.0;1375701.0;108867.0;;DKK
1003154122;63548715;1205;3600;219;1084;2019;1848989;2.0;0.0;0.0;45.0;108900.0;60.0;200.0;1958.0;61;2018;51203;20.8;79.0;81.0;262199.0;2019.0;161.79;8.1;70.7;1970789.0;692689.0;1375701.0;108867.0;;DKK
1003154122;63548715;1110;3600;219;1084;2019;1848989;5.0;0.0;0.0;25.5;108900.0;60.0;200.0;1958.0;61;2018;51203;20.8;79.0;81.0;262199.0;2019.0;161.79;8.1;70.7;1970789.0;692689.0;1375701.0;108867.0;;DKK
1003154444;63669318;1235;6000;621;1083;2019;1223894;6.0;2.0;0.333333333333333;186.1;466900.0;60.0;100.0;1957.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;96.58;2.0;17.8;;129300.0;94455.0;7440.0;;DKK
1002174943;63678813;1170;2200;101;1084;2019;1848989;4.0;1.0;0.25;18.9;952900.0;80.0;10.0;1980.0;61;2018;633021;12.6;73.2;76.2;228338.0;2020.0;242.13;24.6;58.7;;5389.0;2126.0;679.0;;DKK
1002181196;63989010;1205;2730;151;1084;2019;1848989;3.0;2.0;0.666666666666667;19.7;257200.0;60.0;100.0;1941.0;61;2018;48475;14.1;75.3;77.7;236121.0;2019.0;357.66;55.0;70.7;;147461.0;94137.0;59172.0;;DKK
1004622308;64018418;1110;4941;360;1085;2019;837087;5.0;4.0;0.8;25.0;251100.0;60.0;50.0;1981.0;61;2018;41294;29.4;64.3;67.4;193056.0;2019.0;285.51;-9.8;65.9;;2385.0;10004.0;-1177.0;;DKK
1002183072;64090011;92;4490;326;1085;2019;837087;4.0;1.0;0.25;29.4;452010.0;80.0;5.0;1981.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;116.94;6.5;24.0;;2775.0;736.0;146.0;;DKK
1002183072;64090011;1235;4490;326;1085;2019;837087;4.0;1.0;0.25;237.6;452010.0;80.0;5.0;1981.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;116.94;6.5;24.0;;2775.0;736.0;146.0;;DKK
1003155920;64233610;1110;7000;607;1083;2019;1223894;2.0;0.0;0.0;5.4;201100.0;60.0;50.0;1933.0;61;2018;51420;23.6;73.4;76.3;222200.0;2019.0;90.05;30.4;51.0;362610.0;142069.0;102170.0;47320.0;;DKK
1014809518;30514777;1515;2100;101;1084;2019;1848989;1.0;0.0;0.0;40.5;262000.0;80.0;10.0;2008.0;59;2018;633021;12.6;73.2;76.2;228338.0;2019.0;165.73;-57.9;43.5;15102.0;;6996.0;-8436.0;;DKK
1002194255;64695819;1190;4800;376;1085;2019;837087;6.0;1.0;0.166666666666667;104.1;256200.0;60.0;20.0;1955.0;61;2018;60751;31.6;69.2;72.1;203449.0;2019.0;163.41;12.5;42.3;;4843.0;7148.0;1534.0;;DKK
1002200980;65087111;1205;2100;101;1084;2019;1848989;1.0;1.0;1.0;18.2;582900.0;60.0;20.0;1981.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;202.92;44.0;40.1;;44958.0;18430.0;16563.0;;DKK
1000683472;14120211;1515;3450;201;1084;2019;1848989;1.0;1.0;1.0;43.2;310900.0;60.0;100.0;1955.0;59;2018;25673;19.4;83.0;84.6;306103.0;2019.0;186.43;13.7;64.1;573128.0;91315.0;314828.0;48221.0;;DKK
1008255578;25876121;1205;2500;101;1084;2019;1848989;1.0;0.0;0.0;8.7;620100.0;60.0;20.0;2001.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;28.47;-47.2;-226.0;;11276.0;-21809.0;-4386.0;;DKK
1014562431;31594820;1235;9640;820;1081;2019;590580;2.0;0.0;0.0;17.3;331200.0;80.0;2.0;2008.0;61;2018;36824;25.2;75.1;77.8;208305.0;2019.0;187.34;7.7;43.5;;1880.0;1682.0;101.0;;DKK
1002208129;65404613;1220;9632;846;1081;2019;590580;2.0;1.0;0.5;36.8;205900.0;60.0;50.0;1981.0;61;2018;41808;26.0;74.7;77.4;216354.0;2019.0;67.29;-44.9;-33.0;;-56555.0;-57614.0;-70157.0;;DKK
1002213510;65646811;92;9220;851;1081;2019;590580;6.0;2.0;0.333333333333333;7.4;451120.0;60.0;5.0;1981.0;61;2018;217142;25.3;71.0;74.4;218056.0;2019.0;1741.37;-2.0;95.2;;1583.0;10802.0;-207.0;;DKK
1002213704;65653818;1190;8300;727;1082;2019;1326913;6.0;2.0;0.333333333333333;28.4;257200.0;60.0;50.0;1981.0;61;2018;22854;23.1;77.6;79.5;238007.0;2018.0;624.92;-7.8;85.7;;27887.0;90155.0;-6474.0;;DKK
1003160352;65699516;1205;8930;730;1082;2019;1326913;1.0;1.0;1.0;45.1;310900.0;60.0;50.0;1981.0;61;2018;97886;23.9;73.9;76.5;216009.0;2019.0;256.68;17.5;80.3;;59263.0;144648.0;27575.0;;DKK
1003001998;65724618;1210;9490;849;1081;2019;590580;20.0;0.0;0.0;119.4;263000.0;60.0;500.0;1981.0;61;2018;38461;29.5;75.4;77.8;213308.0;2019.0;64.83;-4.6;12.2;1149352.0;194603.0;114775.0;-165287.0;;DKK
1002215392;65724618;1210;2800;157;1084;2019;1848989;8.0;1.0;0.125;73.6;263000.0;60.0;500.0;1981.0;61;2018;75041;13.7;76.6;78.7;427370.0;2019.0;64.83;-4.6;12.2;1149352.0;194603.0;114775.0;-165287.0;;DKK
1002215392;65724618;1205;2800;157;1084;2019;1848989;3.0;0.0;0.0;26.4;263000.0;60.0;500.0;1981.0;61;2018;75041;13.7;76.6;78.7;427370.0;2019.0;64.83;-4.6;12.2;1149352.0;194603.0;114775.0;-165287.0;;DKK
1002215392;65724618;1170;2800;157;1084;2019;1848989;1.0;0.0;0.0;19.3;263000.0;60.0;500.0;1981.0;61;2018;75041;13.7;76.6;78.7;427370.0;2019.0;64.83;-4.6;12.2;1149352.0;194603.0;114775.0;-165287.0;;DKK
1002215926;65746611;1190;4200;326;1085;2019;837087;4.0;1.0;0.25;1.8;452010.0;80.0;10.0;1981.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;96.62;8.1;26.8;;1603.0;926.0;121.0;;DKK
1023841351;39763672;1515;1456;101;1084;2019;1848989;1.0;0.0;0.0;34.1;731110.0;80.0;5.0;2018.0;59;2018;633021;12.6;73.2;76.2;228338.0;2019.0;99.32;1.3;0.8;;2548.0;33.0;-17.0;;DKK
1002219805;65892928;93;8260;751;1082;2019;1326913;2.0;0.0;0.0;69.4;493920.0;80.0;20.0;1981.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;42.92;4.0;25.8;;6606.0;3624.0;178.0;;DKK
1002222805;66010015;1190;4640;320;1085;2019;837087;10.0;1.0;0.1;58.6;289900.0;60.0;10.0;1980.0;61;2018;36520;32.3;76.2;78.8;222006.0;2019.0;143.92;16.6;63.6;;8286.0;5413.0;1076.0;;DKK
1002222970;66015017;1220;6200;580;1083;2019;1223894;2.0;0.0;0.0;37.3;172200.0;60.0;200.0;1980.0;61;2018;58780;24.2;74.0;76.4;213650.0;2019.0;309.91;0.1;61.6;1053905.0;212790.0;477250.0;-5671.0;;DKK
1002224924;66089215;1205;8840;740;1082;2019;1326913;1.0;0.0;0.0;16.9;620100.0;60.0;50.0;1980.0;61;2018;93782;25.4;77.8;80.1;242114.0;2018.0;101.33;-25.8;31.0;;28428.0;39597.0;-11823.0;;DKK
1002225324;66104311;1110;2750;151;1084;2019;1848989;4.0;0.0;0.0;18.0;282900.0;60.0;;1985.0;61;2018;48475;14.1;75.3;77.7;236121.0;2019.0;0.52;2.1;-19083.2;;3.0;-24754.0;-658.0;;DKK
1002933364;66152812;1220;4140;259;1085;2019;837087;1.0;0.0;0.0;19.5;222200.0;60.0;20.0;1980.0;61;2018;60836;25.7;77.1;79.5;236936.0;2019.0;64.05;3.1;23.2;;25828.0;18543.0;997.0;;DKK
1002227583;66218015;1110;5592;410;1083;2019;1223894;6.0;3.0;0.5;22.5;251100.0;80.0;20.0;1980.0;61;2018;38796;27.2;76.9;78.9;235139.0;2019.0;174.37;26.3;34.0;;9594.0;2734.0;1735.0;;DKK
1002228141;66251810;1205;7330;657;1082;2019;1326913;3.0;3.0;1.0;50.9;620100.0;60.0;10.0;1980.0;61;2018;89085;22.3;76.8;79.2;229212.0;2019.0;285.65;46.5;65.1;;9820.0;4642.0;2619.0;;DKK
1002228451;66267415;1160;6400;540;1083;2019;1223894;10.0;0.0;0.0;244.7;257300.0;60.0;10.0;1981.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;104.68;13.3;21.4;;10981.0;3022.0;1245.0;;DKK
1003162069;66293815;93;8381;751;1082;2019;1326913;2.0;0.0;0.0;72.2;771200.0;80.0;100.0;1980.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;18.79;-1.2;36.2;205426.0;;238249.0;-14109.0;;DKK
1022841013;66293815;1180;9850;860;1081;2019;590580;4.0;0.0;0.0;164.2;771200.0;80.0;100.0;1980.0;61;2018;64610;25.1;74.7;77.4;217772.0;2019.0;18.79;-1.2;36.2;205426.0;;238249.0;-14109.0;;DKK
1002229057;66302814;92;6760;561;1083;2019;1223894;8.0;1.0;0.125;35.9;451120.0;80.0;10.0;1980.0;61;2018;115565;21.5;74.6;77.0;224598.0;2019.0;153.93;12.5;40.8;;5465.0;5181.0;1181.0;;DKK
1018658212;66309711;1220;9530;840;1081;2019;590580;3.0;0.0;0.0;21.0;289300.0;60.0;200.0;1981.0;61;2018;30116;28.8;80.2;82.4;238925.0;2019.0;246.76;18.6;36.3;460034.0;145641.0;133507.0;51103.0;;DKK
1018658212;66309711;1205;9530;840;1081;2019;590580;1.0;1.0;1.0;21.0;289300.0;60.0;200.0;1981.0;61;2018;30116;28.8;80.2;82.4;238925.0;2019.0;246.76;18.6;36.3;460034.0;145641.0;133507.0;51103.0;;DKK
1018658212;66309711;1110;9530;840;1081;2019;590580;4.0;3.0;0.75;20.5;289300.0;60.0;200.0;1981.0;61;2018;30116;28.8;80.2;82.4;238925.0;2019.0;246.76;18.6;36.3;460034.0;145641.0;133507.0;51103.0;;DKK
1018658212;66309711;1190;9530;840;1081;2019;590580;6.0;1.0;0.166666666666667;20.5;289300.0;60.0;200.0;1981.0;61;2018;30116;28.8;80.2;82.4;238925.0;2019.0;246.76;18.6;36.3;460034.0;145641.0;133507.0;51103.0;;DKK
1002229331;66313514;1235;8471;710;1082;2019;1326913;2.0;0.0;0.0;94.7;466100.0;60.0;5.0;1982.0;61;2018;48404;24.7;81.2;83.1;243703.0;2019.0;118.56;11.5;13.9;;4102.0;1111.0;611.0;;DKK
1002230042;66365328;1220;6430;540;1083;2019;1223894;6.0;7.0;1.16666666666667;22.6;271100.0;60.0;;1980.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;235.61;18.7;76.4;2655495.0;624094.0;2313106.0;613910.0;;DKK
1002230042;66365328;1210;6430;540;1083;2019;1223894;3.0;2.0;0.666666666666667;22.6;271100.0;60.0;;1980.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;235.61;18.7;76.4;2655495.0;624094.0;2313106.0;613910.0;;DKK
1002230042;66365328;1205;6430;540;1083;2019;1223894;1.0;1.0;1.0;22.6;271100.0;60.0;;1980.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;235.61;18.7;76.4;2655495.0;624094.0;2313106.0;613910.0;;DKK
1002230595;66399117;1190;6000;621;1083;2019;1223894;10.0;7.0;0.7;30.2;289300.0;60.0;50.0;1980.0;61;2018;93282;24.6;76.6;78.9;232918.0;2020.0;69.18;5.0;5.2;;24768.0;1451.0;316.0;;DKK
1002231013;66422119;1110;6230;580;1083;2019;1223894;2.0;0.0;0.0;37.4;289300.0;80.0;10.0;1980.0;61;2018;58780;24.2;74.0;76.4;213650.0;2020.0;104.54;13.2;22.8;;5004.0;2869.0;1149.0;;DKK
1019617366;32341055;1220;8361;751;1082;2019;1326913;2.0;0.0;0.0;51.8;271100.0;60.0;5.0;2013.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;192.11;44.2;48.1;;8575.0;2167.0;1543.0;;DKK
1003162926;66627217;1235;6630;510;1083;2019;1223894;12.0;1.0;0.0833333333333333;218.5;466100.0;60.0;20.0;1983.0;61;2018;55641;27.3;73.9;76.2;212391.0;2019.0;130.31;4.5;24.5;;14592.0;9185.0;1908.0;;DKK
1010000323;66630315;1220;9900;813;1081;2019;590580;3.0;1.0;0.333333333333333;64.1;432100.0;60.0;100.0;1981.0;61;2018;59761;25.9;73.1;76.1;214560.0;2018.0;137.12;15.9;20.8;;141162.0;18791.0;8234.0;;DKK
1010000323;66630315;1210;9900;813;1081;2019;590580;2.0;2.0;1.0;150.3;432100.0;60.0;100.0;1981.0;61;2018;59761;25.9;73.1;76.1;214560.0;2018.0;137.12;15.9;20.8;;141162.0;18791.0;8234.0;;DKK
1003162975;66631613;1110;6715;561;1083;2019;1223894;13.0;4.0;0.307692307692308;4.2;251100.0;60.0;50.0;1981.0;61;2018;115565;21.5;74.6;77.0;224598.0;2018.0;162.13;-3.3;13.8;;40357.0;18528.0;-5788.0;;DKK
1002237011;66715515;1110;7500;657;1082;2019;1326913;6.0;0.0;0.0;37.4;331200.0;80.0;5.0;1981.0;61;2018;89085;22.3;76.8;79.2;229212.0;2019.0;347.51;9.1;68.4;;1964.0;8143.0;767.0;;DKK
1002237011;66715515;1190;7500;657;1082;2019;1326913;12.0;0.0;0.0;37.4;331200.0;80.0;5.0;1981.0;61;2018;89085;22.3;76.8;79.2;229212.0;2019.0;347.51;9.1;68.4;;1964.0;8143.0;767.0;;DKK
1002238158;66775216;92;4200;326;1085;2019;837087;10.0;2.0;0.2;1.8;451120.0;60.0;20.0;1958.0;61;2018;48524;28.0;71.4;74.1;222710.0;2019.0;86.59;9.3;21.8;;9229.0;4828.0;703.0;;DKK
1023989022;39892499;1260;2690;253;1085;2019;837087;2.0;0.0;0.0;25.8;309200.0;80.0;2.0;2018.0;61;2018;50469;19.7;79.5;81.5;259348.0;2019.0;133.67;26.0;25.2;;900.0;237.0;187.0;;DKK
1009223696;10083257;1530;2730;151;1084;2019;1848989;2.0;1.0;0.5;28.7;773900.0;60.0;5.0;2002.0;9;2018;48475;14.1;75.3;77.7;236121.0;2019.0;73.51;5.0;60.8;5129.0;3432.0;2370.0;118.0;;DKK
1002243125;67026128;92;9620;820;1081;2019;590580;4.0;0.0;0.0;27.5;452010.0;80.0;2.0;1981.0;61;2018;36824;25.2;75.1;77.8;208305.0;2019.0;320.5;8.3;68.8;5373.0;1561.0;1941.0;193.0;;DKK
1003164127;67096916;1205;2610;101;1084;2019;1848989;2.0;0.0;0.0;9.7;829900.0;60.0;20.0;1981.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;178.62;14.8;56.1;134112.0;39790.0;39674.0;5758.0;;DKK
1002247247;67214919;92;7160;766;1082;2019;1326913;2.0;0.0;0.0;24.7;453100.0;80.0;10.0;1981.0;61;2018;46685;23.4;80.0;82.0;233866.0;2019.0;148.65;6.9;30.0;;7207.0;8142.0;951.0;;DKK
1003012215;67287118;1220;7800;661;1082;2019;1326913;4.0;1.0;0.25;56.1;259200.0;60.0;500.0;1981.0;61;2018;58566;22.2;78.0;79.8;224254.0;2018.0;152.62;1.8;65.9;1556031.0;136945.0;1010661.0;101814.0;;DKK
1003164735;67287118;1190;8722;766;1082;2019;1326913;8.0;2.0;0.25;9.5;259200.0;60.0;500.0;1981.0;61;2018;46685;23.4;80.0;82.0;233866.0;2018.0;152.62;1.8;65.9;1556031.0;136945.0;1010661.0;101814.0;;DKK
1024764806;40568565;92;2770;101;1084;2019;1848989;1.0;1.0;1.0;30.5;452010.0;80.0;2.0;2019.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;222.77;48.0;65.4;;2143.0;1121.0;635.0;;DKK
1002248656;67301315;92;3600;219;1084;2019;1848989;4.0;0.0;0.0;18.7;451120.0;60.0;2.0;1981.0;61;2018;51203;20.8;79.0;81.0;262199.0;2019.0;180.29;17.3;62.4;;2278.0;2356.0;512.0;;DKK
1003164760;67303016;1205;7100;766;1082;2019;1326913;2.0;2.0;1.0;1.2;464610.0;80.0;200.0;1981.0;61;2018;46685;23.4;80.0;82.0;233866.0;2018.0;218.9;9.4;59.6;333989.0;132298.0;212710.0;37712.0;;DKK
1002249949;67382218;1220;6640;621;1083;2019;1223894;2.0;1.0;0.5;40.7;279000.0;60.0;20.0;1982.0;61;2018;93282;24.6;76.6;78.9;232918.0;2019.0;173.55;66.5;45.0;;38461.0;13569.0;16661.0;;DKK
1024822830;40617485;92;6440;540;1083;2019;1223894;1.0;1.0;1.0;40.9;452010.0;80.0;2.0;2019.0;61;2018;74233;20.1;72.9;75.3;215616.0;2019.0;83.35;38.9;31.9;;1605.0;544.0;389.0;;DKK
1002253684;67559010;1190;3390;260;1084;2019;1848989;12.0;3.0;0.25;58.5;259900.0;60.0;20.0;1937.0;61;2018;31495;25.1;76.2;78.6;224733.0;2019.0;253.85;22.2;60.1;;27729.0;37673.0;12184.0;;DKK
1003228777;67790928;1260;2400;101;1084;2019;1848989;10.0;0.0;0.0;16.6;881030.0;100.0;100.0;1964.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;405.05;4.4;72.9;;43967.0;19638.0;1511.0;;DKK
1003228777;67790928;1190;2400;101;1084;2019;1848989;8.0;1.0;0.125;1.8;881030.0;100.0;100.0;1964.0;61;2018;633021;12.6;73.2;76.2;228338.0;2019.0;405.05;4.4;72.9;;43967.0;19638.0;1511.0;;DKK
1003170138;68405017;1205;2600;161;1084;2019;1848989;1.0;0.0;0.0;13.1;812900.0;60.0;100.0;1964.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;291.65;12.3;15.4;;104208.0;24097.0;-17207.0;;DKK
1002273658;68471516;92;2600;161;1084;2019;1848989;1.0;0.0;0.0;12.3;452010.0;60.0;2.0;1982.0;61;2018;23129;12.9;76.5;79.5;232928.0;2019.0;401.69;6.1;78.1;;2219.0;3288.0;172.0;;DKK
1002276682;68607817;1190;4760;390;1085;2019;837087;8.0;3.0;0.375;63.8;259900.0;80.0;20.0;1982.0;61;2018;45622;35.5;70.6;73.6;212004.0;2019.0;340.52;9.2;59.6;;21580.0;21989.0;2608.0;;DKK
1011582784;68757215;92;5700;479;1083;2019;1223894;4.0;0.0;0.0;3.0;452010.0;80.0;5.0;1982.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;119.76;8.2;26.7;;2732.0;1570.0;286.0;;DKK
1003172841;69685617;1235;2605;153;1084;2019;1848989;3.0;1.0;0.333333333333333;271.0;466100.0;60.0;20.0;1982.0;61;2018;35143;13.7;70.2;74.1;211029.0;2019.0;202.04;5.0;51.6;;17511.0;35389.0;2422.0;;DKK
1014567018;31597811;1195;6100;510;1083;2019;1223894;1.0;0.0;0.0;69.4;256200.0;80.0;5.0;2008.0;61;2018;55641;27.3;73.9;76.2;212391.0;2019.0;280.4;61.7;75.5;;4700.0;3236.0;2097.0;;DKK
1002305036;69744613;92;9400;851;1081;2019;590580;4.0;0.0;0.0;2.3;451120.0;60.0;10.0;1982.0;61;2018;217142;25.3;71.0;74.4;218056.0;2019.0;140.65;-0.4;25.6;;5267.0;4097.0;-230.0;;DKK
1003173009;69749917;1220;3050;210;1084;2019;1848989;7.0;2.0;0.285714285714286;42.4;325000.0;60.0;;1957.0;61;2018;40821;22.7;76.5;78.6;281526.0;2019.0;139.61;40.8;60.4;12853000.0;6649000.0;5928000.0;3764000.0;;DKK
1008330871;69749917;1220;3060;210;1084;2019;1848989;2.0;1.0;0.5;45.2;325000.0;60.0;;1957.0;61;2018;40821;22.7;76.5;78.6;281526.0;2019.0;139.61;40.8;60.4;12853000.0;6649000.0;5928000.0;3764000.0;;DKK
1003173009;69749917;1205;3050;210;1084;2019;1848989;1.0;0.0;0.0;49.4;325000.0;60.0;;1957.0;61;2018;40821;22.7;76.5;78.6;281526.0;2019.0;139.61;40.8;60.4;12853000.0;6649000.0;5928000.0;3764000.0;;DKK
1003173009;69749917;1190;3050;210;1084;2019;1848989;12.0;1.0;0.0833333333333333;32.2;325000.0;60.0;;1957.0;61;2018;40821;22.7;76.5;78.6;281526.0;2019.0;139.61;40.8;60.4;12853000.0;6649000.0;5928000.0;3764000.0;;DKK
1002309754;69933114;92;3460;190;1084;2019;1848989;2.0;1.0;0.5;16.9;451120.0;80.0;5.0;1982.0;61;2018;41133;17.2;79.6;81.5;308833.0;2019.0;180.31;-0.7;46.5;;2572.0;2868.0;-192.0;;DKK
1002310404;69953417;92;5610;420;1083;2019;1223894;4.0;1.0;0.25;57.2;451120.0;80.0;5.0;1982.0;61;2018;41060;26.6;73.5;75.9;212415.0;2019.0;141.65;16.3;36.4;;3969.0;2341.0;752.0;;DKK
1002310490;69955711;1260;8200;751;1082;2019;1326913;2.0;2.0;1.0;94.2;454000.0;80.0;5.0;1982.0;61;2018;349977;21.2;70.5;73.4;234439.0;2019.0;281.17;8.9;63.6;;1466.0;2244.0;229.0;;DKK
1002310994;69976417;1110;9681;820;1081;2019;590580;2.0;1.0;0.5;26.4;222100.0;60.0;100.0;1982.0;61;2018;36824;25.2;75.1;77.8;208305.0;2019.0;159.26;2.6;31.2;;42362.0;20585.0;1013.0;;DKK
1015549366;69983413;1235;8543;706;1082;2019;1326913;3.0;3.0;1.0;89.4;466100.0;60.0;50.0;1982.0;61;2018;42976;30.0;76.2;78.4;230006.0;2019.0;166.03;3.2;38.9;;37974.0;47034.0;2905.0;;DKK
1009650195;69983413;1235;9760;810;1081;2019;590580;6.0;2.0;0.333333333333333;87.1;466100.0;60.0;50.0;1982.0;61;2018;36404;27.7;74.8;77.6;211674.0;2019.0;166.03;3.2;38.9;;37974.0;47034.0;2905.0;;DKK
1002311175;69983413;1235;9200;851;1081;2019;590580;12.0;7.0;0.583333333333333;41.3;466100.0;60.0;50.0;1982.0;61;2018;217142;25.3;71.0;74.4;218056.0;2019.0;166.03;3.2;38.9;;37974.0;47034.0;2905.0;;DKK
1002313981;70103818;1205;5700;479;1083;2019;1223894;2.0;2.0;1.0;70.2;465100.0;60.0;10.0;1982.0;61;2018;58485;26.3;70.6;73.3;218492.0;2019.0;134.94;3.2;55.5;;4136.0;2562.0;390.0;;DKK
1002314216;70112310;1180;3400;201;1084;2019;1848989;2.0;2.0;1.0;207.4;282500.0;60.0;10.0;1982.0;61;2018;25673;19.4;83.0;84.6;306103.0;2019.0;168.63;5.9;25.9;;3691.0;1252.0;252.0;;DKK
1003174169;70190028;1235;4900;360;1085;2019;837087;5.0;0.0;0.0;320.3;466100.0;60.0;50.0;1955.0;61;2018;41294;29.4;64.3;67.4;193056.0;2020.0;129.22;3.0;12.9;297255.0;36259.0;12291.0;1575.0;;DKK
1018723936;70190028;1235;4100;259;1085;2019;837087;2.0;1.0;0.5;333.3;466100.0;60.0;50.0;1955.0;61;2018;60836;25.7;77.1;79.5;236936.0;2020.0;129.22;3.0;12.9;297255.0;36259.0;12291.0;1575.0;;DKK
1003483844;70190028;1235;4640;320;1085;2019;837087;12.0;3.0;0.25;355.1;466100.0;60.0;50.0;1955.0;61;2018;36520;32.3;76.2;78.8;222006.0;2020.0;129.22;3.0;12.9;297255.0;36259.0;12291.0;1575.0;;DKK
